Status,Class,Type,Original Price,Price,Address,Address Lot/Unit,District,List Date,Price Date,Days On Market,City,State,Zip,Picture Count,MLS Number,Contract Date,Closing Date,Hotsheet Date
SOLD,Condominium,Condo,585000,585000,1050 Eha St,24-105,Wailuku,5/10/2023,5/10/2023,56,Wailuku,HI,96793,20,398841,5/30/2023,7/5/2023,7/5/2023
SOLD,Residential,Single Family,1793000,1635000,2967 Aina Lani Dr,,Pukalani,5/19/2023,7/5/2023,42,Makawao,HI,96768,2,399298,5/19/2023,6/30/2023,7/5/2023
SOLD,Residential,Single Family,1100000,1025000,222 Oluea Cir,,Kihei,5/24/2023,7/5/2023,42,Kihei,HI,96753,44,398957,6/4/2023,7/5/2023,7/5/2023
CANCELED,Condominium,Condo,629000,599000,140 UWAPO Rd,16-201,Kihei,5/3/2023,6/26/2023,64,Kihei,HI,96753,45,398784,,,7/6/2023
SOLD,Condominium,Condo,1488000,1350000,3823 LOWER HONOAPIILANI Rd,121,Napili/Kahana/Honokowai,3/23/2023,7/6/2023,105,Lahaina,HI,96761,30,398438,4/13/2023,7/6/2023,7/6/2023
SOLD,Residential,SF w/Det Ohana or Cottage,2999000,2950000,404 Maika St,,Wailuku,4/4/2023,7/6/2023,93,Wailuku,HI,96793-5436,41,398540,4/24/2023,7/6/2023,7/6/2023
SOLD,Residential,SF w/Det Ohana or Cottage,1900000,1650000,1015 Piiholo Rd,1015 Piiholo Rd,Makawao/Olinda/Haliimaile,4/7/2023,7/6/2023,90,Makawao,HI,96768,48,398570,5/22/2023,7/6/2023,7/6/2023
SOLD,Residential,SF w/Det Ohana or Cottage,1900000,1650000,1015 Piiholo Rd,1015 Piiholo Rd,Makawao/Olinda/Haliimaile,4/7/2023,7/6/2023,90,Makawao,HI,96768,48,398570,5/22/2023,7/6/2023,7/6/2023
SOLD,Condominium,Condo,862500,860000,190 HAUOLI Rd,308,Maalaea,6/9/2023,7/6/2023,27,Wailuku,HI,96793,30,399081,6/13/2023,7/6/2023,7/6/2023
SOLD,Condominium,Condo,862500,860000,190 HAUOLI Rd,308,Maalaea,6/9/2023,7/6/2023,27,Wailuku,HI,96793,30,399081,6/13/2023,7/6/2023,7/6/2023
SOLD,Condominium,Condo,1400000,1400000,2757 S Kihei Rd,201,Kihei,2/1/2023,7/7/2023,156,Kihei,HI,96753,2,399320,2/1/2023,7/7/2023,7/7/2023
SOLD,Residential,SF w/Det Ohana or Cottage,620000,590000,225 Makaena Pl,,Molokai,3/4/2023,7/7/2023,125,Kaunakakai,HI,96748,21,398283,5/8/2023,7/7/2023,7/7/2023
SOLD,Condominium,Condo,860000,840000,1300 Limahana Cir,C403,Lahaina,3/13/2023,7/7/2023,116,Lahaina,HI,96761,30,398348,5/20/2023,7/7/2023,7/7/2023
SOLD,Residential,Single Family,2400000,2200000,43 W Waipio Rd,,Haiku,3/17/2023,7/7/2023,112,Haiku,HI,96708,44,398393,5/27/2023,7/7/2023,7/7/2023
SOLD,Condominium,Condo,1345000,1325000,3950 Kalai Waa St,D-202,Wailea/Makena,4/14/2023,7/7/2023,84,Kihei,HI,96753,29,398629,5/4/2023,7/7/2023,7/7/2023
SOLD,Condominium,Condo,965000,965000,46 Kuinehe Pl,18,Pukalani,5/15/2023,7/7/2023,53,Pukalani,HI,96768,1,399322,5/20/2023,7/7/2023,7/7/2023
SOLD,Residential,Single Family,1048000,1050000,11 Lino Pl,,Pukalani,5/17/2023,7/7/2023,51,Pukalani,HI,96768,33,398903,5/19/2023,7/7/2023,7/7/2023
SOLD,Condominium,Condo,750000,735000,2747 S KIHEI Rd,E301,Kihei,5/19/2023,7/7/2023,49,Kihei,HI,96753,35,398913,6/6/2023,7/7/2023,7/7/2023
SOLD,Fraction-Partial-Interval,Time Interval,35000,35000,2481 Kaanapali Pkwy,220P,Kaanapali,5/23/2023,7/7/2023,45,Lahaina,HI,96761,27,399321,5/23/2023,7/7/2023,7/7/2023
CANCELED,Condominium,Condo,899000,899000,3543 Lower Honoapiilani Rd,H107,Napili/Kahana/Honokowai,6/16/2023,6/17/2023,21,Lahaina,HI,96761,40,399147,,,7/8/2023
CANCELED,Condominium,Condo,899000,899000,3543 Lower Honoapiilani Rd,H107,Napili/Kahana/Honokowai,6/16/2023,6/17/2023,21,Lahaina,HI,96761,40,399147,,,7/8/2023
ACTIVE,Residential,Single Family,595000,595000,310 Seaside Pl,,Molokai,7/3/2023,7/10/2023,344,Kaunakakai,HI,96748,14,399340,,,7/10/2023
ACTIVE,Vacant Land,Vacant Land,615000,615000,Lot 38 Kalua Koi Rd,,Molokai,7/10/2023,7/10/2023,337,Maunaloa,HI,96770,8,399336,,,7/10/2023
CANCELED,Condominium,Condo,525000,499000,1010 Eha St,22-204,Wailuku,6/9/2023,6/19/2023,14,Wailuku,HI,96793,28,399073,,,7/10/2023
CANCELED,Condominium,Condo,525000,499000,1010 Eha St,22-204,Wailuku,6/9/2023,6/19/2023,14,Wailuku,HI,96793,28,399073,,,7/10/2023
CANCELED,Condominium,Condo,525000,499000,1010 Eha St,22-204,Wailuku,6/9/2023,6/19/2023,14,Wailuku,HI,96793,28,399073,,,7/10/2023
CANCELED,Condominium,Condo,525000,499000,1010 Eha St,22-204,Wailuku,6/9/2023,6/19/2023,14,Wailuku,HI,96793,28,399073,,,7/10/2023
CANCELED,Rental-Long Term,Condo,3000,3000,2747 S Kihei Rd,E-207,Kihei,6/21/2023,6/21/2023,19,Kihei,HI,96753,24,399188,,,7/10/2023
CANCELED,Condominium,Condo,515000,515000,2136 KONOU Pl,105,Kihei,6/23/2023,6/23/2023,17,Kihei,HI,96753,23,399204,,,7/10/2023
SOLD,Condominium,Condo,925000,899000,3543 Lower Honoapiilani Rd,B102,Napili/Kahana/Honokowai,2/20/2023,5/5/2023,136,Lahaina,HI,96761,23,398177,5/10/2023,7/6/2023,7/10/2023
SOLD,Residential,Single Family,1200000,1300000,172 Panaewa St,,Lahaina,4/17/2023,7/10/2023,84,Lahaina,HI,96761,49,398642,4/27/2023,7/10/2023,7/10/2023
SOLD,Residential,Single Family,499400,510000,857 W Kaena Pl,,Wailuku,5/17/2023,7/10/2023,54,Wailuku,HI,96793,7,398902,6/8/2023,7/10/2023,7/10/2023
SOLD,Vacant Land,Vacant Land,675000,750000,104 Ulana St,,Makawao/Olinda/Haliimaile,5/22/2023,7/10/2023,49,Makawao,HI,96768,9,398938,5/24/2023,7/10/2023,7/10/2023
SOLD,Condominium,Condo,499000,515000,480 Kenolio Rd,28-103,Kihei,6/7/2023,7/10/2023,33,Kihei,HI,96753,28,399063,6/11/2023,7/10/2023,7/10/2023
SOLD,Condominium,Condo,499000,515000,480 Kenolio Rd,28-103,Kihei,6/7/2023,7/10/2023,33,Kihei,HI,96753,28,399063,6/11/2023,7/10/2023,7/10/2023
ACTIVE,Condominium,Condo,219000,219000,1000 KAMEHAMEHA V Hwy,A210,Molokai,7/11/2023,7/11/2023,336,Kaunakakai,HI,96748,19,399354,,,7/11/2023
CANCELED,Rental-Long Term,House,6500,6500,261 Awalau Rd,,Haiku,6/18/2023,6/18/2023,23,Haiku,HI,96708,20,399152,,,7/11/2023
SOLD,Residential,Single Family,1241000,1241000,85 Kupaloke St,Lot 96,Wailuku,2/22/2023,7/11/2023,139,Wailuku,HI,96793,1,399352,2/22/2023,7/11/2023,7/11/2023
SOLD,Residential,Single Family,869000,735000,196 Muliwai Dr,,Wailuku,3/30/2023,7/11/2023,103,Wailuku,HI,96793,29,398487,5/27/2023,7/11/2023,7/11/2023
SOLD,Condominium,Condo,1100000,1100000,10 Kai Makani Loop,A203,Kihei,5/12/2023,5/12/2023,60,Kihei,HI,96753,17,398859,6/2/2023,7/11/2023,7/11/2023
SOLD,Residential,Single Family,1250000,1125000,41 KUUALOHA St,,Kahului,5/28/2023,7/11/2023,43,Kahului,HI,96732,46,398996,6/4/2023,7/10/2023,7/11/2023
SOLD,Residential,Single Family,5800000,5500000,751 Oka Kope St,,Kaanapali,5/30/2023,7/11/2023,42,Lahaina,HI,96761,48,399009,6/6/2023,7/11/2023,7/11/2023
SOLD,Condominium,Condo,349000,325000,493 Pio Dr,307,Wailuku,6/5/2023,7/11/2023,36,Wailuku,HI,96793,19,399049,6/11/2023,7/11/2023,7/11/2023
SOLD,Condominium,Condo,349000,325000,493 Pio Dr,307,Wailuku,6/5/2023,7/11/2023,36,Wailuku,HI,96793,19,399049,6/11/2023,7/11/2023,7/11/2023
SOLD,Condominium,Condo,1175000,1100000,4401 Lower Honoapiilani Rd,B301,Napili/Kahana/Honokowai,6/7/2023,7/11/2023,33,Lahaina,HI,96761,39,399064,6/10/2023,7/10/2023,7/11/2023
SOLD,Condominium,Condo,920000,930000,660 Wainee St,A102,Lahaina,6/7/2023,7/11/2023,33,Lahaina,HI,96761,31,399061,6/12/2023,7/10/2023,7/11/2023
SOLD,Condominium,Condo,920000,930000,660 Wainee St,A102,Lahaina,6/7/2023,7/11/2023,33,Lahaina,HI,96761,31,399061,6/12/2023,7/10/2023,7/11/2023
SOLD,Condominium,Condo,1175000,1100000,4401 Lower Honoapiilani Rd,B301,Napili/Kahana/Honokowai,6/7/2023,7/11/2023,33,Lahaina,HI,96761,39,399064,6/10/2023,7/10/2023,7/11/2023
CANCELED,Condominium,Condo,776000,776000,60 Halili Ln,6M,Kihei,6/20/2023,6/20/2023,8,Kihei,HI,96753,19,399167,,,7/12/2023
SOLD,Condominium,Condo,5250000,4900000,3600 WAILEA ALANUI Dr,905,Wailea/Makena,3/12/2023,7/12/2023,122,Kihei,HI,96753,50,398351,5/29/2023,7/12/2023,7/12/2023
SOLD,Condominium,Condo,2195000,2207000,2960 S Kihei Rd,714,Kihei,5/12/2023,7/12/2023,61,Kihei,HI,96753,31,398866,5/13/2023,7/12/2023,7/12/2023
SOLD,Residential,Single Family,978000,1000000,128 Kaikai St,,Wailuku,6/16/2023,7/12/2023,26,Wailuku,HI,96793,44,399136,6/17/2023,7/12/2023,7/12/2023
SOLD,Residential,Single Family,978000,1000000,128 Kaikai St,,Wailuku,6/16/2023,7/12/2023,26,Wailuku,HI,96793,44,399136,6/17/2023,7/12/2023,7/12/2023
SOLD,Residential,Single Family,978000,1000000,128 Kaikai St,,Wailuku,6/16/2023,7/12/2023,26,Wailuku,HI,96793,44,399136,6/17/2023,7/12/2023,7/12/2023
ACTIVE,Residential,SF w/Det Ohana or Cottage,4199000,4199000,23 Kahuakai Pl,,Kaanapali,7/13/2023,7/13/2023,334,Lahaina,HI,96761,43,399366,,,7/13/2023
SOLD,Condominium,Condo,1100000,1025000,4401 Lower Honoapiilani Rd,B502,Napili/Kahana/Honokowai,3/13/2023,7/13/2023,121,Lahaina,HI,96761,50,398343,5/24/2023,7/12/2023,7/13/2023
SOLD,Condominium,Condo,908700,875000,2219 S Kihei Rd,A104,Kihei,3/15/2023,7/13/2023,119,Kihei,HI,96753,16,398373,5/5/2023,7/12/2023,7/13/2023
SOLD,Residential,Single Family,2400000,2200000,442 Ilikahi St,,Lahaina,5/15/2023,7/13/2023,59,Lahaina,HI,96761,41,398888,5/25/2023,7/13/2023,7/13/2023
SOLD,Condominium,Condo,550000,507500,10 Piwai Ln,45-103,Wailuku,5/23/2023,7/13/2023,51,Wailuku,HI,96793,27,398953,6/13/2023,7/13/2023,7/13/2023
SOLD,Condominium,Condo,550000,507500,10 Piwai Ln,45-103,Wailuku,5/23/2023,7/13/2023,51,Wailuku,HI,96793,27,398953,6/13/2023,7/13/2023,7/13/2023
SOLD,Condominium,Condo,875000,880000,777 S Kihei Rd,227,Kihei,5/25/2023,7/13/2023,49,Kihei,HI,96753,29,398969,5/29/2023,7/13/2023,7/13/2023
SOLD,Condominium,Condo,599000,565000,140 UWAPO Rd,51-203,Kihei,6/5/2023,7/13/2023,38,Kihei,HI,96753,40,399048,6/24/2023,7/13/2023,7/13/2023
SOLD,Condominium,Condo,599000,565000,140 UWAPO Rd,51-203,Kihei,6/5/2023,7/13/2023,38,Kihei,HI,96753,40,399048,6/24/2023,7/13/2023,7/13/2023
SOLD,Vacant Land,Vacant Land,2400000,2100000,1990 Omaopio Rd,,Kula/Ulupalakua/Kanaio,1/28/2023,7/14/2023,167,Kula,HI,96790,14,398026,1/28/2023,7/14/2023,7/14/2023
SOLD,Vacant Land,Vacant Land,2400000,2100000,1990 Omaopio Rd,,Kula/Ulupalakua/Kanaio,1/28/2023,7/14/2023,167,Kula,HI,96790,14,398026,1/28/2023,7/14/2023,7/14/2023
SOLD,Vacant Land,Vacant Land,2400000,2100000,1990 Omaopio Rd,,Kula/Ulupalakua/Kanaio,1/28/2023,7/14/2023,167,Kula,HI,96790,14,398026,1/28/2023,7/14/2023,7/14/2023
SOLD,Condominium,Condo,699000,573000,1450 S Kihei Rd,C103,Kihei,2/2/2023,7/14/2023,162,Kihei,HI,96753,7,398038,5/31/2023,7/14/2023,7/14/2023
SOLD,Condominium,Condo,5650000,4850000,50 Nohea Kai Dr,IV-704,Kaanapali,2/10/2023,7/14/2023,154,Lahaina,HI,96761,30,398117,5/13/2023,7/14/2023,7/14/2023
SOLD,Vacant Land,Vacant Land,450000,430000,805 Kukia Pl,A,Kula/Ulupalakua/Kanaio,3/8/2023,7/14/2023,128,Kula,HI,96790,19,398316,6/23/2023,7/14/2023,7/14/2023
SOLD,Vacant Land,Vacant Land,450000,430000,805 Kukia Pl,A,Kula/Ulupalakua/Kanaio,3/8/2023,7/14/2023,128,Kula,HI,96790,19,398316,6/23/2023,7/14/2023,7/14/2023
SOLD,Condominium,Condo,609995,600000,160 KEONEKAI Rd,17-206,Kihei,3/31/2023,7/14/2023,105,Kihei,HI,96753,46,398508,6/23/2023,7/14/2023,7/14/2023
SOLD,Condominium,Condo,609995,600000,160 KEONEKAI Rd,17-206,Kihei,3/31/2023,7/14/2023,105,Kihei,HI,96753,46,398508,6/23/2023,7/14/2023,7/14/2023
SOLD,Residential,Single Family,1315000,1299000,149 Lahai Ln,197,Kahului,5/1/2023,5/10/2023,74,Kahului,HI,96732,36,398765,5/12/2023,7/14/2023,7/14/2023
SOLD,Residential,Single Family,915000,910000,129 Kono St,,Kahului,5/8/2023,7/14/2023,67,Kahului,HI,96732,4,399379,5/8/2023,7/14/2023,7/14/2023
SOLD,Condominium,Condo,250000,225000,3676 Lower Honoapiilani Rd,F103,Napili/Kahana/Honokowai,5/12/2023,7/14/2023,63,Lahaina,HI,96761,2,398872,6/30/2023,7/14/2023,7/14/2023
SOLD,Condominium,Condo,250000,225000,3676 Lower Honoapiilani Rd,F103,Napili/Kahana/Honokowai,5/12/2023,7/14/2023,63,Lahaina,HI,96761,2,398872,6/30/2023,7/14/2023,7/14/2023
SOLD,Condominium,Condo,250000,225000,3676 Lower Honoapiilani Rd,F103,Napili/Kahana/Honokowai,5/12/2023,7/14/2023,63,Lahaina,HI,96761,2,398872,6/30/2023,7/14/2023,7/14/2023
SOLD,Condominium,Condo,1775000,1775000,26 Lolipe Ln,P 204,Kihei,5/31/2023,7/14/2023,44,Kihei,HI,96753,1,399369,5/31/2023,7/14/2023,7/14/2023
SOLD,Vacant Land,Vacant Land,1377000,1327000,83 Hoolawa Rd,A,Haiku,3/8/2023,5/26/2023,128,Haiku,HI,96708,43,398314,6/14/2023,7/14/2023,7/15/2023
SOLD,Vacant Land,Vacant Land,1377000,1327000,83 Hoolawa Rd,A,Haiku,3/8/2023,5/26/2023,128,Haiku,HI,96708,43,398314,6/14/2023,7/14/2023,7/15/2023
SOLD,Residential,Single Family,989000,989000,1603 Makahala Pl,,Wailuku,5/8/2023,5/8/2023,67,Wailuku,HI,96793,11,398818,5/19/2023,7/14/2023,7/16/2023
CANCELED,Condominium,Condo,1595000,1595000,3300 Wailea Alanui Dr,43F,Wailea/Makena,3/24/2023,3/24/2023,25,Kihei,HI,96753,38,398442,,,7/17/2023
CANCELED,Condominium,Condo,3598000,3598000,149 Holomoana Way,101 (5A),Wailea/Makena,6/10/2023,6/10/2023,37,Kihei,HI,96753,38,399088,,,7/17/2023
SOLD,Vacant Land,Vacant Land,1900000,1620000,3414 Keha Dr,,Maui Meadows,1/13/2023,7/17/2023,185,Kihei,HI,96753,10,397854,6/16/2023,7/17/2023,7/17/2023
SOLD,Vacant Land,Vacant Land,1900000,1620000,3414 Keha Dr,,Maui Meadows,1/13/2023,7/17/2023,185,Kihei,HI,96753,10,397854,6/16/2023,7/17/2023,7/17/2023
SOLD,Condominium,Condo,875000,720000,4242 Lower Honoapiilani Rd,F108,Napili/Kahana/Honokowai,4/11/2023,7/17/2023,97,Lahaina,HI,96761,9,398594,5/5/2023,7/17/2023,7/17/2023
SOLD,Condominium,Condo,6000000,5650000,50 Nohea Kai Dr,I-706,Kaanapali,4/27/2023,7/17/2023,81,Lahaina,HI,96761,33,398733,5/4/2023,7/17/2023,7/17/2023
SOLD,Fraction-Partial-Interval,Partial Interest,355000,355000,219 Kenolio Rd,,Kihei,6/9/2023,7/17/2023,21,Kihei,HI,96753,2,399394,6/9/2023,6/30/2023,7/17/2023
SOLD,Condominium,Condo,1600000,1600000,3200 WAILEA ALANUI Dr,2304,Wailea/Makena,6/16/2023,7/17/2023,31,Kihei,HI,96753,1,399387,6/16/2023,7/17/2023,7/17/2023
SOLD,Condominium,Condo,475000,475000,120 HUI RD F,G16,Napili/Kahana/Honokowai,6/17/2023,6/17/2023,30,Lahaina,HI,96761,24,399151,6/18/2023,7/17/2023,7/17/2023
SOLD,Condominium,Condo,475000,475000,120 HUI RD F,G16,Napili/Kahana/Honokowai,6/17/2023,6/17/2023,30,Lahaina,HI,96761,24,399151,6/18/2023,7/17/2023,7/17/2023
SOLD,Condominium,Condo,475000,475000,120 HUI RD F,G16,Napili/Kahana/Honokowai,6/17/2023,6/17/2023,30,Lahaina,HI,96761,24,399151,6/18/2023,7/17/2023,7/17/2023
SOLD,Condominium,Condo,475000,475000,120 HUI RD F,G16,Napili/Kahana/Honokowai,6/17/2023,6/17/2023,30,Lahaina,HI,96761,24,399151,6/18/2023,7/17/2023,7/17/2023
SOLD,Condominium,Condo,575000,582700,2661 KEKAA Dr,A-107,Kaanapali,6/23/2023,7/17/2023,24,Lahaina,HI,96761,50,399209,6/26/2023,7/17/2023,7/17/2023
SOLD,Condominium,Condo,575000,582700,2661 KEKAA Dr,A-107,Kaanapali,6/23/2023,7/17/2023,24,Lahaina,HI,96761,50,399209,6/26/2023,7/17/2023,7/17/2023
SOLD,Condominium,Condo,575000,582700,2661 KEKAA Dr,A-107,Kaanapali,6/23/2023,7/17/2023,24,Lahaina,HI,96761,50,399209,6/26/2023,7/17/2023,7/17/2023
SOLD,Residential,Single Family,1402000,1402000,79 Kupaloke St,Lot 97,Wailuku,2/26/2023,2/26/2023,142,Wailuku,HI,96793,2,398227,2/26/2023,7/18/2023,7/18/2023
SOLD,Residential,Single Family,1289000,1100000,258 Kawailani Cir,,Kihei,4/24/2023,5/15/2023,85,Kihei,HI,96753,49,398706,5/20/2023,7/18/2023,7/18/2023
SOLD,Condominium,Condo,1389000,1390000,100 Ridge Rd,724,Kapalua,5/11/2023,7/18/2023,68,Lahaina,HI,96761,27,398855,5/14/2023,7/18/2023,7/18/2023
SOLD,Condominium,Condo,629000,629000,35 Walaka St,L108,Kihei,6/5/2023,6/5/2023,43,Kihei,HI,96753,29,399046,6/18/2023,7/18/2023,7/18/2023
SOLD,Condominium,Condo,629000,629000,35 Walaka St,L108,Kihei,6/5/2023,6/5/2023,43,Kihei,HI,96753,29,399046,6/18/2023,7/18/2023,7/18/2023
SOLD,Condominium,Condo,629000,629000,35 Walaka St,L108,Kihei,6/5/2023,6/5/2023,43,Kihei,HI,96753,29,399046,6/18/2023,7/18/2023,7/18/2023
SOLD,Condominium,Condo,629000,629000,35 Walaka St,L108,Kihei,6/5/2023,6/5/2023,43,Kihei,HI,96753,29,399046,6/18/2023,7/18/2023,7/18/2023
SOLD,Residential,Single Family,795000,811000,1255 Makawao Ave,,Makawao/Olinda/Haliimaile,6/21/2023,7/18/2023,27,Makawao,HI,96768,43,399191,6/27/2023,7/18/2023,7/18/2023
SOLD,Residential,Single Family,795000,811000,1255 Makawao Ave,,Makawao/Olinda/Haliimaile,6/21/2023,7/18/2023,27,Makawao,HI,96768,43,399191,6/27/2023,7/18/2023,7/18/2023
SOLD,Residential,Single Family,795000,811000,1255 Makawao Ave,,Makawao/Olinda/Haliimaile,6/21/2023,7/18/2023,27,Makawao,HI,96768,43,399191,6/27/2023,7/18/2023,7/18/2023
ACTIVE,Condominium,Condo,3250000,3250000,1 Ritz Carlton Dr,1126-1128,Kapalua,7/15/2023,7/19/2023,332,Lahaina,HI,96761,30,399404,,,7/19/2023
CANCELED,Condominium,Condo,270000,270000,111 KAHULUI BEACH Rd,D223,Kahului,5/22/2023,5/22/2023,58,Kahului,HI,96732,22,398948,,,7/19/2023
CANCELED,Condominium,Condo,270000,270000,111 KAHULUI BEACH Rd,D223,Kahului,5/22/2023,5/22/2023,58,Kahului,HI,96732,22,398948,,,7/19/2023
CANCELED,Condominium,Condo,270000,270000,111 KAHULUI BEACH Rd,D223,Kahului,5/22/2023,5/22/2023,58,Kahului,HI,96732,22,398948,,,7/19/2023
SOLD,Condominium,Condo,1395000,1305000,130 Kai Malina Pkwy,NR231,Kaanapali,5/22/2023,7/19/2023,58,Lahaina,HI,96761,15,398942,6/11/2023,7/19/2023,7/19/2023
SOLD,Condominium,Condo,1395000,1305000,130 Kai Malina Pkwy,NR231,Kaanapali,5/22/2023,7/19/2023,58,Lahaina,HI,96761,15,398942,6/11/2023,7/19/2023,7/19/2023
SOLD,Residential,Single Family,799000,700000,208 Mehani Cir,,Kihei,5/24/2023,7/19/2023,56,Kihei,HI,96753,12,398960,6/4/2023,7/19/2023,7/19/2023
SOLD,Condominium,Condo,629000,629000,35 Walaka St,L-107,Kihei,6/5/2023,6/5/2023,44,Kihei,HI,96753,33,399047,6/16/2023,7/19/2023,7/19/2023
SOLD,Condominium,Condo,629000,629000,35 Walaka St,L-107,Kihei,6/5/2023,6/5/2023,44,Kihei,HI,96753,33,399047,6/16/2023,7/19/2023,7/19/2023
SOLD,Residential,Single Family,1211000,1203050,78 Kupaloke St,Lot 77,Wailuku,4/10/2023,7/20/2023,101,Wailuku,HI,96793,1,398589,5/23/2023,7/20/2023,7/20/2023
SOLD,Condominium,Condo,850000,815000,3785 Lower Honoapiilani Rd,310,Napili/Kahana/Honokowai,4/12/2023,7/20/2023,99,Lahaina,HI,96761,16,398614,6/9/2023,7/20/2023,7/20/2023
SOLD,Residential,Single Family,3850000,3550000,518 Pacific Dr,60,Kapalua,4/20/2023,7/20/2023,91,Lahaina,HI,96761,35,398665,6/19/2023,7/20/2023,7/20/2023
SOLD,Residential,Single Family,3850000,3550000,518 Pacific Dr,60,Kapalua,4/20/2023,7/20/2023,91,Lahaina,HI,96761,35,398665,6/19/2023,7/20/2023,7/20/2023
SOLD,Residential,Single Family,3850000,3550000,518 Pacific Dr,60,Kapalua,4/20/2023,7/20/2023,91,Lahaina,HI,96761,35,398665,6/19/2023,7/20/2023,7/20/2023
SOLD,Residential,Single Family,3850000,3550000,518 Pacific Dr,60,Kapalua,4/20/2023,7/20/2023,91,Lahaina,HI,96761,35,398665,6/19/2023,7/20/2023,7/20/2023
SOLD,Condominium,Condo,299000,299000,111 Kahului Beach Rd,B205,Kahului,5/1/2023,4/30/2023,80,Kahului,HI,96732,29,398749,6/27/2023,7/20/2023,7/20/2023
SOLD,Condominium,Condo,299000,299000,111 Kahului Beach Rd,B205,Kahului,5/1/2023,4/30/2023,80,Kahului,HI,96732,29,398749,6/27/2023,7/20/2023,7/20/2023
SOLD,Condominium,Condo,558000,568000,9 Waiaka Ln,31-103,Wailuku,5/18/2023,7/20/2023,63,Wailuku,HI,96793-6001,32,398925,5/19/2023,7/20/2023,7/20/2023
SOLD,Residential,SF w/Det Ohana or Cottage,1200000,1050000,447 Kea St,,Kahului,5/24/2023,7/20/2023,56,Kahului,HI,96732,45,398956,6/10/2023,7/19/2023,7/20/2023
SOLD,Residential,SF w/Det Ohana or Cottage,1200000,1050000,447 Kea St,,Kahului,5/24/2023,7/20/2023,56,Kahului,HI,96732,45,398956,6/10/2023,7/19/2023,7/20/2023
SOLD,Residential,SF w/Det Ohana or Cottage,1200000,1050000,447 Kea St,,Kahului,5/24/2023,7/20/2023,56,Kahului,HI,96732,45,398956,6/10/2023,7/19/2023,7/20/2023
SOLD,Residential,Single Family,850000,850000,417 Kaao Cir,,Kahului,5/27/2023,7/20/2023,52,Kahului,HI,96732,1,399410,5/29/2023,7/18/2023,7/20/2023
SOLD,Commercial,Commercial-For Sale,2200000,2200000,712 Front St,Unit B,Lahaina,6/14/2023,7/20/2023,36,Lahaina,HI,96761,7,399407,6/14/2023,7/20/2023,7/20/2023
SOLD,Residential,Single Family,1100000,1100000,15 Akeu Pl,,Kihei,6/16/2023,6/16/2023,34,Kihei,HI,96753,44,399143,6/19/2023,7/20/2023,7/20/2023
SOLD,Residential,Single Family,1100000,1100000,15 Akeu Pl,,Kihei,6/16/2023,6/16/2023,34,Kihei,HI,96753,44,399143,6/19/2023,7/20/2023,7/20/2023
SOLD,Residential,Single Family,1100000,1100000,15 Akeu Pl,,Kihei,6/16/2023,6/16/2023,34,Kihei,HI,96753,44,399143,6/19/2023,7/20/2023,7/20/2023
SOLD,Condominium,Condo,435000,400000,100 Lio Pl,U-1,Molokai,1/26/2023,7/21/2023,176,Maunaloa,HI,96770,29,397978,5/30/2023,7/21/2023,7/21/2023
SOLD,Condominium,Condo,800000,725000,4531 Lower Honoapiilani Rd,2A3/9,Napili/Kahana/Honokowai,1/28/2023,7/21/2023,174,Lahaina,HI,96761,30,397999,6/30/2023,7/21/2023,7/21/2023
SOLD,Condominium,Condo,800000,725000,4531 Lower Honoapiilani Rd,2A3/9,Napili/Kahana/Honokowai,1/28/2023,7/21/2023,174,Lahaina,HI,96761,30,397999,6/30/2023,7/21/2023,7/21/2023
SOLD,Residential,Single Family,950000,900000,323 W Kuiaha Rd,,Haiku,2/13/2023,7/21/2023,158,Haiku,HI,96708,30,398127,5/24/2023,7/21/2023,7/21/2023
SOLD,Residential,SF w/Det Ohana or Cottage,4200000,3500000,917 Hog Back Rd,,Haiku,3/8/2023,7/21/2023,135,Haiku,HI,96708,30,398310,5/27/2023,7/21/2023,7/21/2023
SOLD,Condominium,Condo,779000,755000,250 Hauoli St,202,Maalaea,3/20/2023,7/21/2023,123,Wailuku,HI,96793,38,398406,6/14/2023,7/21/2023,7/21/2023
SOLD,Condominium,Condo,779000,755000,250 Hauoli St,202,Maalaea,3/20/2023,7/21/2023,123,Wailuku,HI,96793,38,398406,6/14/2023,7/21/2023,7/21/2023
SOLD,Condominium,Condo,819900,805000,2387 S Kihei Rd,B204,Kihei,4/11/2023,7/21/2023,36,Kihei,HI,96753,22,398598,4/18/2023,5/17/2023,7/21/2023
SOLD,Residential,Single Family,1420000,1325000,2024 Paulele Pl,,Kihei,4/29/2023,7/21/2023,83,Kihei,HI,96753,37,398743,5/22/2023,7/21/2023,7/21/2023
SOLD,Condominium,Condo,875000,850000,2387 S Kihei Rd,A-303,Kihei,5/10/2023,7/21/2023,72,Kihei,HI,96753,34,398834,5/16/2023,7/21/2023,7/21/2023
SOLD,Residential,SF w/Det Ohana or Cottage,898000,900000,1784 W Kuiaha Rd,,Haiku,5/19/2023,7/21/2023,63,Haiku,HI,96708,12,398919,6/20/2023,7/21/2023,7/21/2023
SOLD,Residential,SF w/Det Ohana or Cottage,898000,900000,1784 W Kuiaha Rd,,Haiku,5/19/2023,7/21/2023,63,Haiku,HI,96708,12,398919,6/20/2023,7/21/2023,7/21/2023
